,total
132,0.02419006936252117
133,0.024058332666754723
134,0.024134129472076892
135,0.024004347622394562
136,0.023909326083958148
137,0.023860731162130833
138,0.02401132769882679
139,0.024380305595695973
140,0.02492556571960449
141,0.024796921014785766
142,0.02420850731432438
143,0.02397261802107096
144,0.02380450554192066
145,0.023844702728092672
146,0.024066459946334363
147,0.024088945984840394
148,0.023940751515328883
149,0.024000768922269343
150,0.023843060433864593
151,0.023791275545954706
152,0.02380579635500908
153,0.023708715476095675
154,0.023659021966159342
155,0.023809508234262467
156,0.02381319981068373
157,0.023804772831499576
158,0.023822341673076154
159,0.023883354663848878
160,0.024095536768436433
161,0.023891684785485267
162,0.023952820152044297
163,0.023700728453695773
164,0.023742337711155415
165,0.02373646628111601
166,0.023651980422437192
167,0.023557497560977934
168,0.023993277549743654
169,0.024041873402893543
170,0.023791794665157795
171,0.023870306648314
172,0.02384028658270836
173,0.023711974918842315
174,0.023772922158241273
175,0.02380530219525099
176,0.023925958201289177
177,0.023808482103049755
178,0.023661261051893236
179,0.02374659962952137
180,0.023837283812463285
181,0.02371066454797983
182,0.02366141937673092
183,0.0238734133541584
184,0.02398193348199129
185,0.023830165341496467
186,0.023583379574120045
187,0.023523488827049733
188,0.023525657877326012
189,0.023889646306633948
190,0.023859578557312487
191,0.024029985815286637
192,0.023741129226982592
193,0.023664401099085807
194,0.023555412515997888
195,0.023666319064795972
196,0.023924545571208
197,0.02387185636907816
198,0.0238603625446558
199,0.023672400042414665
200,0.023525410145521165
201,0.023468583635985852
202,0.023389506340026855
203,0.02344621792435646
204,0.023539363779127596
205,0.023474690690636634
206,0.023642880097031593
207,0.023732133954763413
208,0.023703609593212605
209,0.023511137068271636
210,0.023564034700393678
211,0.023595568351447584
212,0.023534415662288664
213,0.023415920697152613
214,0.023470337502658367
215,0.023581346869468688
216,0.023645299300551415
217,0.023633393086493017
218,0.0237228786572814
219,0.02353697717189789
220,0.02370526734739542
221,0.023480915836989878
222,0.023537871055305006
223,0.023428298346698285
224,0.023405959084630012
225,0.02354478817433119
226,0.02359190918505192
227,0.023609172180294992
228,0.02383161522448063
229,0.023611115477979183
230,0.023449917323887348
231,0.023381324484944344
232,0.023465514928102494
233,0.02338942773640156
234,0.023607569560408593
235,0.02365029938519001
236,0.023602160066366194
237,0.023531012050807477
238,0.023437165096402167
239,0.02336570657789707
240,0.023319060914218426
241,0.02337098605930805
242,0.023497129045426845
243,0.023319317772984505
244,0.02375009227544069
245,0.02362121120095253
246,0.02378576938062906
247,0.023789344169199467
248,0.023493509739637375
249,0.023299599625170232
250,0.023275854997336864
251,0.023471464961767198
252,0.02349322084337473
253,0.023311250470578672
254,0.02378557026386261
255,0.02370913214981556
256,0.02360537126660347
257,0.0235189750790596
258,0.023455976136028768
259,0.023290105164051056
260,0.023421149514615536
261,0.02328305784612894
262,0.023286857828497886
263,0.023300394415855408
264,0.02347003798931837
265,0.023333985917270185
266,0.02327162157744169
267,0.023622860573232173
268,0.023434775322675704
269,0.023357000201940536
270,0.023525818064808846
271,0.023601153492927553
272,0.023739608749747277
273,0.023806202225387096
274,0.0234761580824852
275,0.023341363482177257
276,0.023302151635289193
277,0.023288748413324355
278,0.02332435417920351
279,0.023383719101548194
280,0.023311552591621876
281,0.02344713993370533
282,0.023295557871460915
283,0.02337652426213026
284,0.023286034911870958
285,0.02327723577618599
286,0.02333777043968439
287,0.02333161998540163
288,0.023233991488814353
289,0.023331782408058645
290,0.023291895724833013
291,0.02322193533182144
292,0.023182500898838044
293,0.02320307493209839
294,0.02320996578782797
295,0.023301163874566554
296,0.0231859989464283
297,0.023269764706492425
298,0.023158377222716808
299,0.023067514598369598
300,0.023034379817545414
301,0.023205343820154666
302,0.02334448993206024
303,0.02329026609659195
304,0.023195858485996722
305,0.023259407840669155
306,0.0232907734811306
307,0.023518940433859825
308,0.02329400610178709
309,0.02327667586505413
310,0.02316567599773407
311,0.023454961739480494
312,0.023474063724279404
313,0.023293957114219666
314,0.02338776271790266
315,0.023212274350225926
316,0.023325041122734546
317,0.023290720023214816
318,0.023317324183881282
319,0.023272499442100525
320,0.02310922499746084
321,0.02309727147221565
322,0.02310168482363224
323,0.02303952816873789
324,0.023508372716605663
325,0.02359464280307293
326,0.023768648318946362
327,0.023845021054148673
328,0.0235509492456913
329,0.023885571770370005
330,0.02362385727465153
331,0.023377615585923196
332,0.023148592002689837
333,0.02309669926762581
334,0.023058520443737508
335,0.02306631151586771
336,0.023086830228567123
337,0.023085246048867702
338,0.023108871653676033
339,0.02335752435028553
340,0.023250369355082512
341,0.023115640692412853
342,0.02322444636374712
343,0.02320980988442898
344,0.02315085232257843
345,0.023017903976142406
346,0.02302154004573822
347,0.022952168621122836
348,0.02302367240190506
349,0.023005845956504345
350,0.023005721718072893
351,0.023426208831369876
352,0.023593883402645587
353,0.023358427733182908
354,0.02320059761404991
355,0.023132467083632945
356,0.023109777830541134
357,0.02307895924896002
358,0.023061413317918777
359,0.02307624127715826
360,0.02323145028203726
361,0.023141980916261674
362,0.023041407205164434
363,0.02306333314627409
364,0.023055114410817625
365,0.023058669455349446
366,0.023049055598676205
367,0.023148941434919836
368,0.022987636364996435
369,0.02295609377324581
370,0.022917264327406883
371,0.023441761545836926
372,0.023427862115204333
373,0.023445620387792587
374,0.02311216201633215
375,0.022988425567746162
376,0.023018910177052022
377,0.02302125208079815
378,0.02306552231311798
379,0.022939364053308965
380,0.02314527053385973
381,0.0232494218274951
382,0.02319926619529724
383,0.023313813097774982
384,0.02327080201357603
385,0.02307584211230278
386,0.023042443580925463
387,0.022930043190717696
388,0.022911805659532547
389,0.02292185164988041
390,0.02296511959284544
391,0.02296044770628214
392,0.022908942587673665
393,0.023130243830382823
394,0.02301604561507702
395,0.022956924326717854
396,0.02306193672120571
397,0.023173053562641144
398,0.023228162713348866
399,0.023095083050429822
